,c_i_child,c_i_parent,counts,p
8716,88,17,2,0.002
8717,88,18,0,0.0
8718,88,19,4,0.004
8719,88,20,1,0.001
8720,88,21,2,0.002
8721,88,22,3,0.003
8722,88,23,0,0.0
8723,88,24,2,0.002
8724,88,25,1,0.001
8725,88,26,6,0.006
8726,88,27,4,0.004
8727,88,28,2,0.002
8728,88,29,3,0.003
8729,88,30,6,0.006
8730,88,31,2,0.002
8731,88,32,5,0.005
8732,88,33,8,0.008
8733,88,34,0,0.0
8734,88,35,6,0.006
8735,88,36,7,0.007
8736,88,37,3,0.003
8737,88,38,3,0.003
8738,88,39,7,0.007
8739,88,40,4,0.004
8740,88,41,6,0.006
8741,88,42,4,0.004
8742,88,43,7,0.007
8743,88,44,7,0.007
8744,88,45,4,0.004
8745,88,46,5,0.005
8746,88,47,6,0.006
8747,88,48,7,0.007
8748,88,49,10,0.01
8749,88,50,10,0.01
8750,88,51,8,0.008
8751,88,52,10,0.01
8752,88,53,8,0.008
8753,88,54,8,0.008
8754,88,55,9,0.009
8755,88,56,11,0.011
8756,88,57,8,0.008
8757,88,58,6,0.006
8758,88,59,14,0.014
8759,88,60,10,0.01
8760,88,61,11,0.011
8761,88,62,9,0.009
8762,88,63,18,0.018
8763,88,64,13,0.013
8764,88,65,12,0.012
8765,88,66,11,0.011
8766,88,67,15,0.015
8767,88,68,11,0.011
8768,88,69,5,0.005
8769,88,70,15,0.015
8770,88,71,15,0.015
8771,88,72,11,0.011
8772,88,73,15,0.015
8773,88,74,17,0.017
8774,88,75,15,0.015
8775,88,76,17,0.017
8776,88,77,14,0.014
8777,88,78,13,0.013
8778,88,79,13,0.013
8779,88,80,20,0.02
8780,88,81,23,0.023
8781,88,82,20,0.02
8782,88,83,23,0.023
8783,88,84,28,0.028
8784,88,85,14,0.014
8785,88,86,27,0.027
8786,88,87,25,0.025
8787,88,88,28,0.028
8788,88,89,27,0.027
8789,88,90,26,0.026
8790,88,91,19,0.019
8791,88,92,23,0.023
8792,88,93,30,0.03
8793,88,94,23,0.023
8794,88,95,22,0.022
8795,88,96,22,0.022
8796,88,97,28,0.028
8797,88,98,28,0.028
8798,88,99,30,0.03
8799,88,100,17,0.017
8800,89,1,0,0.0
8801,89,2,0,0.0
8802,89,3,0,0.0
8803,89,4,0,0.0
8804,89,5,0,0.0
8805,89,6,1,0.001
8806,89,7,0,0.0
8807,89,8,0,0.0
8808,89,9,0,0.0
8809,89,10,0,0.0
8810,89,11,1,0.001
8811,89,12,1,0.001
8812,89,13,0,0.0
8813,89,14,0,0.0
8814,89,15,1,0.001
8815,89,16,3,0.003
8816,89,17,0,0.0
8817,89,18,0,0.0
8818,89,19,2,0.002
8819,89,20,1,0.001
8820,89,21,0,0.0
8821,89,22,1,0.001
8822,89,23,0,0.0
8823,89,24,2,0.002
8824,89,25,0,0.0
8825,89,26,1,0.001
8826,89,27,4,0.004
8827,89,28,3,0.003
8828,89,29,1,0.001
8829,89,30,5,0.005
8830,89,31,5,0.005
8831,89,32,2,0.002
8832,89,33,2,0.002
8833,89,34,6,0.006
8834,89,35,2,0.002
8835,89,36,4,0.004
8836,89,37,6,0.006
8837,89,38,1,0.001
8838,89,39,5,0.005
8839,89,40,10,0.01
8840,89,41,6,0.006
8841,89,42,8,0.008
8842,89,43,6,0.006
8843,89,44,7,0.007
8844,89,45,8,0.008
8845,89,46,7,0.007
8846,89,47,0,0.0
8847,89,48,5,0.005
8848,89,49,9,0.009
8849,89,50,7,0.007
8850,89,51,3,0.003
8851,89,52,5,0.005
8852,89,53,11,0.011
8853,89,54,10,0.01
8854,89,55,8,0.008
8855,89,56,6,0.006
8856,89,57,6,0.006
8857,89,58,5,0.005
8858,89,59,3,0.003
8859,89,60,11,0.011
8860,89,61,15,0.015
8861,89,62,11,0.011
8862,89,63,10,0.01
8863,89,64,13,0.013
8864,89,65,19,0.019
8865,89,66,12,0.012
8866,89,67,9,0.009
8867,89,68,17,0.017
8868,89,69,18,0.018
8869,89,70,16,0.016
8870,89,71,9,0.009
8871,89,72,15,0.015
8872,89,73,12,0.012
8873,89,74,9,0.009
8874,89,75,24,0.024
8875,89,76,25,0.025
8876,89,77,23,0.023
8877,89,78,18,0.018
8878,89,79,17,0.017
8879,89,80,15,0.015
8880,89,81,21,0.021
8881,89,82,23,0.023
8882,89,83,17,0.017
8883,89,84,23,0.023
8884,89,85,20,0.02
8885,89,86,16,0.016
8886,89,87,25,0.025
8887,89,88,28,0.028
8888,89,89,16,0.016
8889,89,90,27,0.027
8890,89,91,25,0.025
8891,89,92,29,0.029
8892,89,93,26,0.026
8893,89,94,26,0.026
8894,89,95,27,0.027
8895,89,96,36,0.036
8896,89,97,28,0.028
8897,89,98,21,0.021
8898,89,99,28,0.028
8899,89,100,30,0.03
8900,90,1,0,0.0
8901,90,2,0,0.0
8902,90,3,0,0.0
8903,90,4,0,0.0
8904,90,5,0,0.0
8905,90,6,0,0.0
8906,90,7,0,0.0
8907,90,8,0,0.0
8908,90,9,0,0.0
8909,90,10,2,0.002
8910,90,11,1,0.001
8911,90,12,0,0.0
8912,90,13,0,0.0
8913,90,14,1,0.001
8914,90,15,1,0.001
8915,90,16,1,0.001
8916,90,17,2,0.002
8917,90,18,0,0.0
8918,90,19,1,0.001
8919,90,20,0,0.0
8920,90,21,1,0.001
8921,90,22,1,0.001
8922,90,23,2,0.002
8923,90,24,4,0.004
8924,90,25,5,0.005
8925,90,26,2,0.002
8926,90,27,1,0.001
8927,90,28,3,0.003
8928,90,29,4,0.004
8929,90,30,4,0.004
8930,90,31,0,0.0
8931,90,32,3,0.003
8932,90,33,1,0.001
8933,90,34,6,0.006
8934,90,35,6,0.006
8935,90,36,3,0.003
8936,90,37,4,0.004
8937,90,38,3,0.003
8938,90,39,9,0.009
8939,90,40,4,0.004
8940,90,41,4,0.004
8941,90,42,7,0.007
8942,90,43,5,0.005
8943,90,44,3,0.003
8944,90,45,4,0.004
8945,90,46,4,0.004
8946,90,47,9,0.009
8947,90,48,5,0.005
8948,90,49,9,0.009
8949,90,50,6,0.006
8950,90,51,10,0.01
8951,90,52,10,0.01
8952,90,53,7,0.007
8953,90,54,4,0.004
8954,90,55,10,0.01
8955,90,56,9,0.009
8956,90,57,8,0.008
8957,90,58,8,0.008
8958,90,59,13,0.013
8959,90,60,7,0.007
8960,90,61,13,0.013
8961,90,62,9,0.009
8962,90,63,13,0.013
8963,90,64,16,0.016
8964,90,65,13,0.013
8965,90,66,11,0.011
8966,90,67,17,0.017
8967,90,68,11,0.011
8968,90,69,12,0.012
8969,90,70,15,0.015
8970,90,71,16,0.016
8971,90,72,16,0.016
8972,90,73,15,0.015
8973,90,74,19,0.019
8974,90,75,9,0.009
8975,90,76,12,0.012
8976,90,77,24,0.024
8977,90,78,22,0.022
8978,90,79,20,0.02
8979,90,80,19,0.019
8980,90,81,27,0.027
8981,90,82,15,0.015
8982,90,83,10,0.01
8983,90,84,23,0.023
8984,90,85,23,0.023
8985,90,86,28,0.028
8986,90,87,27,0.027
8987,90,88,21,0.021
8988,90,89,24,0.024
8989,90,90,22,0.022
8990,90,91,23,0.023
8991,90,92,29,0.029
8992,90,93,23,0.023
8993,90,94,26,0.026
8994,90,95,18,0.018
8995,90,96,28,0.028
8996,90,97,32,0.032
8997,90,98,32,0.032
8998,90,99,30,0.03
8999,90,100,20,0.02
9000,91,1,0,0.0
9001,91,2,0,0.0
9002,91,3,0,0.0
9003,91,4,0,0.0
9004,91,5,1,0.001
9005,91,6,0,0.0
9006,91,7,1,0.001
9007,91,8,0,0.0
9008,91,9,0,0.0
9009,91,10,0,0.0
9010,91,11,1,0.001
9011,91,12,2,0.002
9012,91,13,1,0.001
9013,91,14,0,0.0
9014,91,15,2,0.002
9015,91,16,0,0.0
9016,91,17,1,0.001
9017,91,18,0,0.0
9018,91,19,0,0.0
9019,91,20,1,0.001
9020,91,21,2,0.002
9021,91,22,1,0.001
9022,91,23,0,0.0
9023,91,24,1,0.001
9024,91,25,1,0.001
9025,91,26,2,0.002
9026,91,27,2,0.002
9027,91,28,1,0.001
9028,91,29,2,0.002
9029,91,30,5,0.005
9030,91,31,3,0.003
9031,91,32,5,0.005
9032,91,33,1,0.001
9033,91,34,2,0.002
9034,91,35,2,0.002
9035,91,36,1,0.001
9036,91,37,2,0.002
9037,91,38,3,0.003
9038,91,39,3,0.003
9039,91,40,4,0.004
9040,91,41,5,0.005
9041,91,42,4,0.004
9042,91,43,7,0.007
9043,91,44,5,0.005
9044,91,45,9,0.009
9045,91,46,4,0.004
9046,91,47,6,0.006
9047,91,48,9,0.009
9048,91,49,8,0.008
9049,91,50,8,0.008
9050,91,51,6,0.006
9051,91,52,8,0.008
9052,91,53,6,0.006
9053,91,54,8,0.008
9054,91,55,11,0.011
9055,91,56,13,0.013
9056,91,57,9,0.009
9057,91,58,10,0.01
9058,91,59,9,0.009
9059,91,60,9,0.009
9060,91,61,8,0.008
9061,91,62,14,0.014
9062,91,63,7,0.007
9063,91,64,11,0.011
9064,91,65,9,0.009
9065,91,66,11,0.011
9066,91,67,13,0.013
9067,91,68,11,0.011
9068,91,69,11,0.011
9069,91,70,9,0.009
9070,91,71,13,0.013
9071,91,72,15,0.015
9072,91,73,17,0.017
9073,91,74,18,0.018
9074,91,75,15,0.015
9075,91,76,14,0.014
9076,91,77,6,0.006
9077,91,78,19,0.019
9078,91,79,12,0.012
9079,91,80,17,0.017
9080,91,81,16,0.016
9081,91,82,27,0.027
9082,91,83,25,0.025
9083,91,84,26,0.026
9084,91,85,19,0.019
9085,91,86,15,0.015
9086,91,87,22,0.022
9087,91,88,24,0.024
9088,91,89,31,0.031
9089,91,90,28,0.028
9090,91,91,30,0.03
9091,91,92,27,0.027
9092,91,93,28,0.028
9093,91,94,27,0.027
9094,91,95,34,0.034
9095,91,96,36,0.036
9096,91,97,34,0.034
9097,91,98,29,0.029
9098,91,99,35,0.035
9099,91,100,30,0.03
9100,92,1,0,0.0
9101,92,2,0,0.0
9102,92,3,0,0.0
9103,92,4,0,0.0
9104,92,5,0,0.0
9105,92,6,0,0.0
9106,92,7,0,0.0
9107,92,8,1,0.001
9108,92,9,1,0.001
9109,92,10,0,0.0
9110,92,11,1,0.001
9111,92,12,0,0.0
9112,92,13,0,0.0
9113,92,14,3,0.003
9114,92,15,1,0.001
9115,92,16,3,0.003
9116,92,17,3,0.003
9117,92,18,1,0.001
9118,92,19,1,0.001
9119,92,20,0,0.0
9120,92,21,0,0.0
9121,92,22,0,0.0
9122,92,23,0,0.0
9123,92,24,1,0.001
9124,92,25,4,0.004
9125,92,26,1,0.001
9126,92,27,1,0.001
9127,92,28,1,0.001
9128,92,29,0,0.0
9129,92,30,3,0.003
9130,92,31,3,0.003
9131,92,32,3,0.003
9132,92,33,2,0.002
9133,92,34,1,0.001
9134,92,35,3,0.003
9135,92,36,4,0.004
9136,92,37,3,0.003
9137,92,38,4,0.004
9138,92,39,3,0.003
9139,92,40,1,0.001
9140,92,41,5,0.005
9141,92,42,5,0.005
9142,92,43,5,0.005
9143,92,44,3,0.003
9144,92,45,4,0.004
9145,92,46,7,0.007
9146,92,47,5,0.005
9147,92,48,9,0.009
9148,92,49,5,0.005
9149,92,50,7,0.007
9150,92,51,5,0.005
9151,92,52,7,0.007
9152,92,53,3,0.003
9153,92,54,6,0.006
9154,92,55,8,0.008
9155,92,56,3,0.003
9156,92,57,8,0.008
9157,92,58,10,0.01
9158,92,59,9,0.009
9159,92,60,6,0.006
9160,92,61,9,0.009
9161,92,62,8,0.008
9162,92,63,13,0.013
9163,92,64,11,0.011
9164,92,65,24,0.024
9165,92,66,12,0.012
9166,92,67,10,0.01
9167,92,68,10,0.01
9168,92,69,15,0.015
9169,92,70,6,0.006
9170,92,71,15,0.015
9171,92,72,15,0.015
9172,92,73,20,0.02
9173,92,74,10,0.01
9174,92,75,21,0.021
9175,92,76,13,0.013
9176,92,77,17,0.017
9177,92,78,21,0.021
9178,92,79,18,0.018
9179,92,80,21,0.021
9180,92,81,23,0.023
9181,92,82,19,0.019
9182,92,83,17,0.017
9183,92,84,32,0.032
9184,92,85,14,0.014
9185,92,86,23,0.023
9186,92,87,31,0.031
9187,92,88,20,0.02
9188,92,89,22,0.022
9189,92,90,27,0.027
9190,92,91,31,0.031
9191,92,92,29,0.029
9192,92,93,29,0.029
9193,92,94,30,0.03
9194,92,95,29,0.029
9195,92,96,29,0.029
9196,92,97,37,0.037
9197,92,98,33,0.033
9198,92,99,38,0.038
9199,92,100,25,0.025
9200,93,1,0,0.0
9201,93,2,0,0.0
9202,93,3,0,0.0
9203,93,4,0,0.0
9204,93,5,0,0.0
9205,93,6,0,0.0
9206,93,7,0,0.0
9207,93,8,0,0.0
9208,93,9,0,0.0
9209,93,10,1,0.001
9210,93,11,1,0.001
9211,93,12,0,0.0
9212,93,13,1,0.001
9213,93,14,1,0.001
9214,93,15,1,0.001
9215,93,16,2,0.002
9216,93,17,1,0.001
9217,93,18,2,0.002
9218,93,19,1,0.001
9219,93,20,0,0.0
9220,93,21,5,0.005
9221,93,22,2,0.002
9222,93,23,3,0.003
9223,93,24,3,0.003
9224,93,25,0,0.0
9225,93,26,0,0.0
9226,93,27,5,0.005
9227,93,28,1,0.001
9228,93,29,2,0.002
9229,93,30,3,0.003
9230,93,31,3,0.003
9231,93,32,0,0.0
9232,93,33,3,0.003
9233,93,34,3,0.003
9234,93,35,2,0.002
9235,93,36,2,0.002
9236,93,37,1,0.001
9237,93,38,4,0.004
9238,93,39,4,0.004
9239,93,40,3,0.003
9240,93,41,0,0.0
9241,93,42,1,0.001
9242,93,43,6,0.006
9243,93,44,6,0.006
9244,93,45,4,0.004
9245,93,46,4,0.004
9246,93,47,3,0.003
9247,93,48,3,0.003
9248,93,49,7,0.007
9249,93,50,8,0.008
9250,93,51,3,0.003
9251,93,52,3,0.003
9252,93,53,8,0.008
9253,93,54,5,0.005
9254,93,55,8,0.008
9255,93,56,5,0.005
9256,93,57,5,0.005
9257,93,58,9,0.009
9258,93,59,12,0.012
9259,93,60,5,0.005
9260,93,61,7,0.007
9261,93,62,8,0.008
9262,93,63,13,0.013
9263,93,64,10,0.01
9264,93,65,9,0.009
9265,93,66,11,0.011
9266,93,67,7,0.007
9267,93,68,13,0.013
9268,93,69,16,0.016
9269,93,70,12,0.012
9270,93,71,13,0.013
9271,93,72,13,0.013
9272,93,73,12,0.012
9273,93,74,22,0.022
9274,93,75,14,0.014
9275,93,76,18,0.018
9276,93,77,11,0.011
9277,93,78,18,0.018
9278,93,79,7,0.007
9279,93,80,17,0.017
9280,93,81,20,0.02
9281,93,82,18,0.018
9282,93,83,16,0.016
9283,93,84,28,0.028
9284,93,85,33,0.033
9285,93,86,27,0.027
9286,93,87,22,0.022
9287,93,88,27,0.027
9288,93,89,32,0.032
9289,93,90,25,0.025
9290,93,91,29,0.029
9291,93,92,27,0.027
9292,93,93,31,0.031
9293,93,94,25,0.025
9294,93,95,37,0.037
9295,93,96,33,0.033
9296,93,97,31,0.031
9297,93,98,53,0.053
9298,93,99,43,0.043
9299,93,100,27,0.027
9300,94,1,0,0.0
9301,94,2,0,0.0
9302,94,3,0,0.0
9303,94,4,0,0.0
9304,94,5,0,0.0
9305,94,6,0,0.0
9306,94,7,1,0.001
9307,94,8,0,0.0
9308,94,9,1,0.001
9309,94,10,0,0.0
9310,94,11,0,0.0
9311,94,12,0,0.0
9312,94,13,1,0.001
9313,94,14,0,0.0
9314,94,15,0,0.0
9315,94,16,0,0.0
9316,94,17,1,0.001
9317,94,18,1,0.001
9318,94,19,0,0.0
9319,94,20,1,0.001
9320,94,21,0,0.0
9321,94,22,0,0.0
9322,94,23,0,0.0
9323,94,24,3,0.003
9324,94,25,0,0.0
9325,94,26,2,0.002
9326,94,27,4,0.004
9327,94,28,1,0.001
9328,94,29,1,0.001
9329,94,30,2,0.002
9330,94,31,1,0.001
9331,94,32,0,0.0
9332,94,33,2,0.002
9333,94,34,0,0.0
9334,94,35,2,0.002
9335,94,36,3,0.003
9336,94,37,0,0.0
9337,94,38,2,0.002
9338,94,39,1,0.001
9339,94,40,4,0.004
9340,94,41,2,0.002
9341,94,42,0,0.0
9342,94,43,2,0.002
9343,94,44,1,0.001
9344,94,45,8,0.008
9345,94,46,4,0.004
9346,94,47,7,0.007
9347,94,48,6,0.006
9348,94,49,5,0.005
9349,94,50,6,0.006
9350,94,51,5,0.005
9351,94,52,12,0.012
9352,94,53,2,0.002
9353,94,54,4,0.004
9354,94,55,10,0.01
9355,94,56,10,0.01
9356,94,57,7,0.007
9357,94,58,13,0.013
9358,94,59,9,0.009
9359,94,60,7,0.007
9360,94,61,1,0.001
9361,94,62,11,0.011
9362,94,63,13,0.013
9363,94,64,8,0.008
9364,94,65,17,0.017
9365,94,66,14,0.014
9366,94,67,7,0.007
9367,94,68,7,0.007
9368,94,69,8,0.008
9369,94,70,10,0.01
9370,94,71,5,0.005
9371,94,72,13,0.013
9372,94,73,9,0.009
9373,94,74,12,0.012
9374,94,75,17,0.017
9375,94,76,15,0.015
9376,94,77,13,0.013
9377,94,78,26,0.026
9378,94,79,16,0.016
9379,94,80,24,0.024
9380,94,81,18,0.018
9381,94,82,35,0.035
9382,94,83,23,0.023
9383,94,84,19,0.019
9384,94,85,24,0.024
9385,94,86,29,0.029
9386,94,87,19,0.019
9387,94,88,27,0.027
9388,94,89,24,0.024
9389,94,90,28,0.028
9390,94,91,29,0.029
9391,94,92,25,0.025
9392,94,93,35,0.035
9393,94,94,44,0.044
9394,94,95,37,0.037
9395,94,96,39,0.039
9396,94,97,35,0.035
9397,94,98,34,0.034
9398,94,99,40,0.04
9399,94,100,36,0.036
9400,95,1,0,0.0
9401,95,2,0,0.0
9402,95,3,1,0.001
9403,95,4,0,0.0
9404,95,5,0,0.0
9405,95,6,0,0.0
9406,95,7,0,0.0
9407,95,8,0,0.0
9408,95,9,0,0.0
9409,95,10,1,0.001
9410,95,11,0,0.0
9411,95,12,0,0.0
9412,95,13,1,0.001
9413,95,14,1,0.001
9414,95,15,0,0.0
9415,95,16,2,0.002
9416,95,17,0,0.0
9417,95,18,1,0.001
9418,95,19,1,0.001
9419,95,20,0,0.0
9420,95,21,1,0.001
9421,95,22,2,0.002
9422,95,23,0,0.0
9423,95,24,2,0.002
9424,95,25,1,0.001
9425,95,26,1,0.001
9426,95,27,1,0.001
9427,95,28,0,0.0
9428,95,29,2,0.002
9429,95,30,4,0.004
9430,95,31,1,0.001
9431,95,32,2,0.002
9432,95,33,3,0.003
9433,95,34,3,0.003
9434,95,35,3,0.003
9435,95,36,4,0.004
9436,95,37,2,0.002
9437,95,38,3,0.003
9438,95,39,2,0.002
9439,95,40,4,0.004
9440,95,41,1,0.001
9441,95,42,6,0.006
9442,95,43,2,0.002
9443,95,44,9,0.009
9444,95,45,5,0.005
9445,95,46,7,0.007
9446,95,47,3,0.003
9447,95,48,5,0.005
9448,95,49,6,0.006
9449,95,50,4,0.004
9450,95,51,5,0.005
9451,95,52,6,0.006
9452,95,53,5,0.005
9453,95,54,6,0.006
9454,95,55,6,0.006
9455,95,56,9,0.009
9456,95,57,3,0.003
9457,95,58,8,0.008
9458,95,59,1,0.001
9459,95,60,5,0.005
9460,95,61,6,0.006
9461,95,62,9,0.009
9462,95,63,9,0.009
9463,95,64,9,0.009
9464,95,65,7,0.007
9465,95,66,6,0.006
9466,95,67,9,0.009
9467,95,68,12,0.012
9468,95,69,18,0.018
9469,95,70,14,0.014
9470,95,71,13,0.013
9471,95,72,13,0.013
9472,95,73,11,0.011
9473,95,74,13,0.013
9474,95,75,12,0.012
9475,95,76,15,0.015
9476,95,77,18,0.018
9477,95,78,18,0.018
9478,95,79,14,0.014
9479,95,80,12,0.012
9480,95,81,17,0.017
9481,95,82,16,0.016
9482,95,83,24,0.024
9483,95,84,21,0.021
9484,95,85,24,0.024
9485,95,86,22,0.022
9486,95,87,20,0.02
9487,95,88,25,0.025
9488,95,89,28,0.028
9489,95,90,30,0.03
9490,95,91,26,0.026
9491,95,92,23,0.023
9492,95,93,31,0.031
9493,95,94,42,0.042
9494,95,95,39,0.039
9495,95,96,38,0.038
9496,95,97,34,0.034
9497,95,98,45,0.045
9498,95,99,56,0.056
9499,95,100,50,0.05
9500,96,1,0,0.0
9501,96,2,0,0.0
9502,96,3,0,0.0
9503,96,4,0,0.0
9504,96,5,0,0.0
9505,96,6,0,0.0
9506,96,7,0,0.0
9507,96,8,0,0.0
9508,96,9,0,0.0
9509,96,10,0,0.0
9510,96,11,0,0.0
9511,96,12,0,0.0
9512,96,13,1,0.001
9513,96,14,0,0.0
9514,96,15,0,0.0
9515,96,16,0,0.0
9516,96,17,1,0.001
9517,96,18,0,0.0
9518,96,19,2,0.002
9519,96,20,1,0.001
9520,96,21,0,0.0
9521,96,22,1,0.001
9522,96,23,0,0.0
9523,96,24,1,0.001
9524,96,25,0,0.0
9525,96,26,1,0.001
9526,96,27,3,0.003
9527,96,28,2,0.002
9528,96,29,3,0.003
9529,96,30,1,0.001
9530,96,31,1,0.001
9531,96,32,1,0.001
9532,96,33,0,0.0
9533,96,34,2,0.002
9534,96,35,2,0.002
9535,96,36,3,0.003
9536,96,37,1,0.001
9537,96,38,1,0.001
9538,96,39,1,0.001
9539,96,40,3,0.003
9540,96,41,2,0.002
9541,96,42,0,0.0
9542,96,43,1,0.001
9543,96,44,4,0.004
9544,96,45,4,0.004
9545,96,46,5,0.005
9546,96,47,4,0.004
9547,96,48,6,0.006
9548,96,49,4,0.004
9549,96,50,2,0.002
9550,96,51,8,0.008
9551,96,52,4,0.004
9552,96,53,5,0.005
9553,96,54,4,0.004
9554,96,55,4,0.004
9555,96,56,11,0.011
9556,96,57,4,0.004
9557,96,58,6,0.006
9558,96,59,4,0.004
9559,96,60,4,0.004
9560,96,61,10,0.01
9561,96,62,6,0.006
9562,96,63,3,0.003
9563,96,64,10,0.01
9564,96,65,9,0.009
9565,96,66,11,0.011
9566,96,67,6,0.006
9567,96,68,10,0.01
9568,96,69,11,0.011
9569,96,70,4,0.004
9570,96,71,10,0.01
9571,96,72,13,0.013
9572,96,73,21,0.021
9573,96,74,14,0.014
9574,96,75,16,0.016
9575,96,76,16,0.016
9576,96,77,13,0.013
9577,96,78,12,0.012
9578,96,79,14,0.014
9579,96,80,17,0.017
9580,96,81,10,0.01
9581,96,82,20,0.02
9582,96,83,15,0.015
9583,96,84,24,0.024
9584,96,85,20,0.02
9585,96,86,29,0.029
9586,96,87,29,0.029
9587,96,88,17,0.017
9588,96,89,28,0.028
9589,96,90,23,0.023
9590,96,91,22,0.022
9591,96,92,34,0.034
9592,96,93,43,0.043
9593,96,94,45,0.045
9594,96,95,51,0.051
9595,96,96,43,0.043
9596,96,97,36,0.036
9597,96,98,59,0.059
9598,96,99,53,0.053
9599,96,100,55,0.055
9600,97,1,0,0.0
9601,97,2,0,0.0
9602,97,3,0,0.0
9603,97,4,0,0.0
9604,97,5,0,0.0
9605,97,6,0,0.0
9606,97,7,0,0.0
9607,97,8,0,0.0
9608,97,9,1,0.001
9609,97,10,0,0.0
9610,97,11,0,0.0
9611,97,12,0,0.0
9612,97,13,1,0.001
9613,97,14,0,0.0
9614,97,15,0,0.0
9615,97,16,0,0.0
9616,97,17,0,0.0
9617,97,18,0,0.0
9618,97,19,1,0.001
9619,97,20,0,0.0
9620,97,21,0,0.0
9621,97,22,0,0.0
9622,97,23,0,0.0
9623,97,24,1,0.001
9624,97,25,1,0.001
9625,97,26,0,0.0
9626,97,27,1,0.001
9627,97,28,0,0.0
9628,97,29,2,0.002
9629,97,30,2,0.002
9630,97,31,1,0.001
9631,97,32,2,0.002
9632,97,33,0,0.0
9633,97,34,1,0.001
9634,97,35,1,0.001
9635,97,36,1,0.001
9636,97,37,0,0.0
9637,97,38,1,0.001
9638,97,39,3,0.003
9639,97,40,2,0.002
9640,97,41,3,0.003
9641,97,42,5,0.005
9642,97,43,2,0.002
9643,97,44,1,0.001
9644,97,45,5,0.005
9645,97,46,2,0.002
9646,97,47,2,0.002
9647,97,48,5,0.005
9648,97,49,2,0.002
9649,97,50,2,0.002
9650,97,51,2,0.002
9651,97,52,5,0.005
9652,97,53,4,0.004
9653,97,54,6,0.006
9654,97,55,4,0.004
9655,97,56,6,0.006
9656,97,57,3,0.003
9657,97,58,5,0.005
9658,97,59,2,0.002
9659,97,60,6,0.006
9660,97,61,6,0.006
9661,97,62,6,0.006
9662,97,63,8,0.008
9663,97,64,6,0.006
9664,97,65,10,0.01
9665,97,66,13,0.013
9666,97,67,14,0.014
9667,97,68,14,0.014
9668,97,69,8,0.008
9669,97,70,2,0.002
9670,97,71,9,0.009
9671,97,72,12,0.012
9672,97,73,10,0.01
9673,97,74,14,0.014
9674,97,75,10,0.01
9675,97,76,11,0.011
9676,97,77,15,0.015
9677,97,78,14,0.014
9678,97,79,12,0.012
9679,97,80,12,0.012
9680,97,81,14,0.014
9681,97,82,25,0.025
9682,97,83,22,0.022
9683,97,84,15,0.015
9684,97,85,24,0.024
9685,97,86,24,0.024
9686,97,87,17,0.017
9687,97,88,31,0.031
9688,97,89,31,0.031
9689,97,90,25,0.025
9690,97,91,40,0.04
9691,97,92,35,0.035
9692,97,93,41,0.041
9693,97,94,34,0.034
9694,97,95,34,0.034
9695,97,96,53,0.053
9696,97,97,60,0.06
9697,97,98,47,0.047
9698,97,99,62,0.062
9699,97,100,66,0.066
9700,98,1,0,0.0
9701,98,2,0,0.0
9702,98,3,0,0.0
9703,98,4,0,0.0
9704,98,5,0,0.0
9705,98,6,0,0.0
9706,98,7,0,0.0
9707,98,8,0,0.0
9708,98,9,0,0.0
9709,98,10,0,0.0
9710,98,11,0,0.0
9711,98,12,0,0.0
9712,98,13,0,0.0
9713,98,14,0,0.0
9714,98,15,0,0.0
9715,98,16,0,0.0
9716,98,17,1,0.001
9717,98,18,0,0.0
9718,98,19,0,0.0
9719,98,20,0,0.0
9720,98,21,0,0.0
9721,98,22,0,0.0
9722,98,23,1,0.001
9723,98,24,0,0.0
9724,98,25,0,0.0
9725,98,26,0,0.0
9726,98,27,0,0.0
9727,98,28,2,0.002
9728,98,29,1,0.001
9729,98,30,0,0.0
9730,98,31,2,0.002
9731,98,32,1,0.001
9732,98,33,1,0.001
9733,98,34,2,0.002
9734,98,35,2,0.002
9735,98,36,1,0.001
9736,98,37,2,0.002
9737,98,38,2,0.002
9738,98,39,0,0.0
9739,98,40,5,0.005
9740,98,41,1,0.001
9741,98,42,1,0.001
9742,98,43,2,0.002
9743,98,44,0,0.0
9744,98,45,1,0.001
9745,98,46,3,0.003
9746,98,47,0,0.0
9747,98,48,1,0.001
9748,98,49,1,0.001
9749,98,50,0,0.0
9750,98,51,5,0.005
9751,98,52,2,0.002
9752,98,53,6,0.006
9753,98,54,4,0.004
9754,98,55,2,0.002
9755,98,56,1,0.001
9756,98,57,5,0.005
9757,98,58,4,0.004
9758,98,59,9,0.009
9759,98,60,9,0.009
9760,98,61,3,0.003
9761,98,62,6,0.006
9762,98,63,3,0.003
9763,98,64,6,0.006
9764,98,65,4,0.004
9765,98,66,5,0.005
9766,98,67,8,0.008
9767,98,68,9,0.009
9768,98,69,6,0.006
9769,98,70,8,0.008
9770,98,71,11,0.011
9771,98,72,10,0.01
9772,98,73,9,0.009
9773,98,74,11,0.011
9774,98,75,12,0.012
9775,98,76,13,0.013
9776,98,77,9,0.009
9777,98,78,10,0.01
9778,98,79,11,0.011
9779,98,80,18,0.018
9780,98,81,20,0.02
9781,98,82,10,0.01
9782,98,83,24,0.024
9783,98,84,27,0.027
9784,98,85,23,0.023
9785,98,86,28,0.028
9786,98,87,24,0.024
9787,98,88,22,0.022
9788,98,89,24,0.024
9789,98,90,19,0.019
9790,98,91,32,0.032
